station,from,to,duration,int1,int2,int3,int4,int5,int6,int7,slope,intercept,rvalue,est7,est6p5,est6,latitude,longitude
3413130,2000-01-12,2010-12-31,4006,252.0,100.0,18.0,2.0,0.0,0.0,0.0,-0.849,2.694,-0.997,0.000559,0.00149,0.00395,35.733333333333334,140.35
3420000,1923-04-01,2010-12-31,32051,1757.0,555.0,166.0,34.0,1.0,0.0,0.0,-0.892,2.803,-0.967,0.000362,0.00101,0.00282,34.983333333333334,139.86666666666667
3420030,2000-01-12,2010-12-31,4006,187.0,99.0,22.0,3.0,0.0,0.0,0.0,-0.759,2.509,-0.997,0.00157,0.00375,0.00899,35.0,139.86666666666667
3420100,1996-04-01,2010-12-31,5387,293.0,122.0,27.0,4.0,1.0,0.0,0.0,-0.709,2.342,-0.998,0.0024,0.00543,0.0123,35.38333333333333,139.91666666666666
3420200,1926-01-01,2010-12-31,31045,1600.0,547.0,140.0,15.0,1.0,0.0,0.0,-0.918,2.8,-0.99,0.000235,0.000677,0.00195,35.15,140.31666666666666
3420300,1996-04-01,2010-12-31,5387,334.0,83.0,16.0,2.0,0.0,0.0,0.0,-0.809,2.4,-0.998,0.000545,0.00138,0.00351,35.11666666666667,140.1
3420430,2000-01-12,2010-12-31,4006,148.0,67.0,11.0,1.0,0.0,0.0,0.0,-0.913,2.655,-0.997,0.000183,0.000525,0.0015,35.333333333333336,139.9
3420530,2000-01-12,2010-12-31,4006,224.0,97.0,19.0,2.0,0.0,0.0,0.0,-0.843,2.677,-0.996,0.000599,0.00158,0.00417,35.3,139.85
3420630,2000-01-12,2010-12-31,4006,97.0,55.0,9.0,1.0,0.0,0.0,0.0,-0.87,2.469,-0.998,0.000238,0.000649,0.00177,35.43333333333333,139.95
3420730,2000-01-12,2010-12-31,4006,332.0,138.0,36.0,8.0,0.0,0.0,0.0,-0.618,2.348,-0.999,0.0105,0.0213,0.0434,35.28333333333333,140.25
3422130,2000-01-12,2010-12-31,4006,249.0,104.0,29.0,2.0,0.0,0.0,0.0,-0.858,2.794,-0.98,0.000614,0.00165,0.00443,35.28333333333333,140.31666666666666
3422131,2000-01-12,2010-12-31,4006,118.0,60.0,11.0,1.0,0.0,0.0,0.0,-0.889,2.567,-0.995,0.000221,0.000614,0.00171,35.25,140.38333333333333
3422230,2000-01-12,2010-12-31,4006,213.0,83.0,14.0,1.0,0.0,0.0,0.0,-0.96,2.86,-0.994,0.000139,0.00042,0.00127,35.05,139.83333333333334
3422232,2000-01-12,2010-12-31,4006,219.0,97.0,19.0,2.0,0.0,0.0,0.0,-0.843,2.677,-0.996,0.000599,0.00158,0.00417,35.03333333333333,139.9
3422235,2000-01-12,2010-12-31,4006,146.0,67.0,14.0,1.0,0.0,0.0,0.0,-0.913,2.69,-0.989,0.000199,0.000569,0.00163,35.016666666666666,139.96666666666667
3422236,2000-01-12,2010-12-31,4006,54.0,32.0,3.0,1.0,0.0,0.0,0.0,-0.753,1.878,-0.978,0.000408,0.00097,0.00231,35.05,140.01666666666668
3500000,1919-01-01,2010-12-31,33602,4113.0,1413.0,380.0,61.0,7.0,1.0,0.0,-0.803,2.922,-0.997,0.00199,0.00501,0.0126,35.68333333333333,139.75
3500051,1999-07-21,2010-12-31,4181,254.0,78.0,16.0,1.0,0.0,0.0,0.0,-0.946,2.812,-0.988,0.000155,0.000459,0.00137,35.68333333333333,139.75
3500130,1999-07-21,2010-12-31,4181,190.0,74.0,17.0,1.0,0.0,0.0,0.0,-0.935,2.778,-0.984,0.000172,0.000505,0.00148,35.666666666666664,139.76666666666668
3500150,1999-07-21,2010-12-31,4181,207.0,62.0,15.0,1.0,0.0,0.0,0.0,-0.896,2.619,-0.984,0.000222,0.000622,0.00175,35.68333333333333,139.78333333333333
3500151,2000-03-28,2010-12-31,3930,283.0,102.0,21.0,4.0,0.0,0.0,0.0,-0.703,2.389,-1.0,0.00292,0.00657,0.0148,35.65,139.78333333333333
3500250,1999-07-21,2010-12-31,4181,130.0,73.0,16.0,2.0,0.0,0.0,0.0,-0.781,2.408,-0.996,0.00087,0.00214,0.00526,35.63333333333333,139.73333333333332
3500251,2000-03-28,2010-12-31,3930,205.0,81.0,18.0,1.0,0.0,0.0,0.0,-0.954,2.886,-0.984,0.000161,0.000482,0.00145,35.666666666666664,139.71666666666667
3500350,1999-07-21,2010-12-31,4181,289.0,84.0,17.0,1.0,0.0,0.0,0.0,-0.962,2.879,-0.987,0.000139,0.000422,0.00128,35.7,139.7
3500450,1999-07-21,2010-12-31,4181,317.0,104.0,21.0,1.0,0.0,0.0,0.0,-1.009,3.08,-0.984,0.000105,0.000335,0.00107,35.7,139.76666666666668
3500451,2000-03-28,2010-12-31,3930,188.0,89.0,15.0,1.0,0.0,0.0,0.0,-0.975,2.934,-0.993,0.000129,0.000397,0.00122,35.71666666666667,139.73333333333332
3500550,1999-07-21,2010-12-31,4181,201.0,75.0,19.0,2.0,0.0,0.0,0.0,-0.787,2.454,-0.99,0.000881,0.00218,0.00539,35.71666666666667,139.8
3500630,1999-07-21,2010-12-31,4181,204.0,68.0,14.0,2.0,0.0,0.0,0.0,-0.766,2.332,-0.998,0.000937,0.00226,0.00546,35.71666666666667,139.8
3500650,1999-07-21,2010-12-31,4181,208.0,98.0,25.0,4.0,0.0,0.0,0.0,-0.695,2.355,-0.996,0.00311,0.00693,0.0154,35.71666666666667,139.81666666666666
3500730,1999-07-21,2010-12-31,4181,270.0,103.0,24.0,4.0,0.0,0.0,0.0,-0.705,2.389,-0.998,0.00283,0.00637,0.0143,35.666666666666664,139.81666666666666
3500750,1999-07-21,2010-12-31,4181,307.0,101.0,23.0,4.0,0.0,0.0,0.0,-0.701,2.367,-0.999,0.00288,0.00646,0.0145,35.68333333333333,139.8
3500751,1999-07-21,2010-12-31,4181,273.0,121.0,30.0,4.0,0.0,0.0,0.0,-0.74,2.55,-0.995,0.00233,0.00546,0.0128,35.666666666666664,139.8
3500752,1999-07-21,2010-12-31,4181,180.0,79.0,19.0,1.0,0.0,0.0,0.0,-0.949,2.847,-0.98,0.00016,0.000478,0.00142,35.7,139.83333333333334
3500830,1999-07-21,2010-12-31,4181,181.0,54.0,9.0,1.0,0.0,0.0,0.0,-0.866,2.435,-0.998,0.000236,0.000638,0.00173,35.61666666666667,139.73333333333332
3500850,1999-07-21,2010-12-31,4181,263.0,90.0,19.0,1.0,0.0,0.0,0.0,-0.977,2.95,-0.984,0.000129,0.000397,0.00122,35.61666666666667,139.73333333333332
3500851,1999-07-21,2010-12-31,4181,285.0,95.0,17.0,1.0,0.0,0.0,0.0,-0.989,2.977,-0.99,0.000114,0.000355,0.00111,35.61666666666667,139.71666666666667
3500930,1999-07-21,2010-12-31,4181,253.0,86.0,14.0,1.0,0.0,0.0,0.0,-0.967,2.87,-0.994,0.000126,0.000383,0.00117,35.63333333333333,139.7
3501030,2000-07-18,2010-12-31,3818,123.0,42.0,5.0,1.0,0.0,0.0,0.0,-0.812,2.19,-0.997,0.000322,0.000821,0.00209,35.56666666666667,139.71666666666667
3501050,1999-07-21,2010-12-31,4181,161.0,53.0,10.0,1.0,0.0,0.0,0.0,-0.862,2.436,-0.996,0.000252,0.000679,0.00183,35.583333333333336,139.73333333333332
3501051,1999-07-21,2010-12-31,4181,262.0,91.0,19.0,1.0,0.0,0.0,0.0,-0.98,2.959,-0.985,0.000127,0.000391,0.00121,35.56666666666667,139.7
3501052,1999-07-21,2010-12-31,4181,285.0,100.0,23.0,1.0,1.0,0.0,0.0,-0.736,2.358,-0.946,0.0016,0.00374,0.00874,35.55,139.73333333333332
3501130,1999-07-21,2010-12-31,4181,245.0,82.0,14.0,1.0,0.0,0.0,0.0,-0.957,2.832,-0.994,0.000136,0.000409,0.00123,35.65,139.65
3501150,1999-07-21,2010-12-31,4181,257.0,91.0,15.0,1.0,0.0,0.0,0.0,-0.98,2.925,-0.993,0.000117,0.000361,0.00112,35.63333333333333,139.66666666666666
3501151,1999-07-21,2010-12-31,4181,217.0,92.0,19.0,1.0,0.0,0.0,0.0,-0.982,2.968,-0.985,0.000124,0.000385,0.00119,35.63333333333333,139.6
3501350,1999-07-21,2010-12-31,4181,154.0,61.0,15.0,1.0,0.0,0.0,0.0,-0.893,2.606,-0.984,0.000228,0.000637,0.00178,35.7,139.66666666666666
3501450,1999-07-21,2010-12-31,4181,227.0,99.0,28.0,2.0,0.0,0.0,0.0,-0.847,2.731,-0.98,0.000631,0.00167,0.00444,35.71666666666667,139.6
3501451,1999-07-21,2010-12-31,4181,241.0,113.0,22.0,1.0,0.0,0.0,0.0,-1.027,3.153,-0.985,9.27e-05,0.000302,0.000985,35.68333333333333,139.61666666666667
3501651,1999-07-21,2010-12-31,4181,317.0,104.0,24.0,2.0,0.0,0.0,0.0,-0.858,2.748,-0.989,0.000552,0.00148,0.00398,35.78333333333333,139.71666666666667
3501730,1999-07-21,2010-12-31,4181,266.0,107.0,26.0,5.0,0.0,0.0,0.0,-0.665,2.318,-0.999,0.00459,0.00987,0.0212,35.733333333333334,139.78333333333333
3501750,1999-07-21,2010-12-31,4181,298.0,125.0,33.0,5.0,0.0,0.0,0.0,-0.699,2.476,-0.995,0.00383,0.00857,0.0192,35.75,139.76666666666668
3501850,1999-07-21,2010-12-31,4181,217.0,64.0,14.0,1.0,0.0,0.0,0.0,-0.903,2.635,-0.988,0.000206,0.000582,0.00164,35.75,139.71666666666667
3501851,2000-03-28,2010-12-31,3930,171.0,99.0,24.0,2.0,0.0,0.0,0.0,-0.847,2.736,-0.988,0.000638,0.00169,0.00449,35.78333333333333,139.68333333333334
3501950,1999-07-21,2010-12-31,4181,234.0,68.0,15.0,2.0,0.0,0.0,0.0,-0.766,2.342,-0.997,0.000958,0.00231,0.00559,35.766666666666666,139.63333333333333
3501951,2000-03-28,2010-12-31,3930,212.0,93.0,18.0,2.0,0.0,0.0,0.0,-0.834,2.644,-0.997,0.000643,0.00168,0.00438,35.75,139.58333333333334
3502030,1999-07-21,2010-12-31,4181,178.0,67.0,17.0,2.0,0.0,0.0,0.0,-0.763,2.348,-0.992,0.00102,0.00246,0.00593,35.766666666666666,139.8
3502050,1999-07-21,2010-12-31,4181,268.0,86.0,22.0,3.0,0.0,0.0,0.0,-0.729,2.379,-0.994,0.0019,0.00439,0.0102,35.75,139.8
3502051,1999-07-21,2010-12-31,4181,288.0,118.0,29.0,4.0,1.0,0.0,0.0,-0.708,2.452,-0.997,0.00315,0.00712,0.0161,35.78333333333333,139.78333333333333
3502052,2000-03-28,2010-12-31,3930,341.0,119.0,32.0,5.0,0.0,0.0,0.0,-0.688,2.46,-0.995,0.00438,0.00968,0.0214,35.78333333333333,139.83333333333334
3502130,1999-07-21,2010-12-31,4181,136.0,54.0,12.0,1.0,0.0,0.0,0.0,-0.866,2.477,-0.99,0.000259,0.000703,0.00191,35.75,139.85
3502150,1999-07-21,2010-12-31,4181,246.0,92.0,25.0,1.0,0.0,0.0,0.0,-0.982,3.008,-0.971,0.000136,0.000422,0.00131,35.766666666666666,139.86666666666667
3502200,1996-04-01,2010-12-31,5387,535.0,192.0,44.0,3.0,0.0,0.0,0.0,-0.903,3.008,-0.986,0.000486,0.00138,0.00389,35.7,139.86666666666667
3502250,1999-07-21,2010-12-31,4181,309.0,109.0,28.0,4.0,1.0,0.0,0.0,-0.696,2.398,-0.997,0.00337,0.00751,0.0167,35.68333333333333,139.86666666666667
3502251,1999-07-21,2010-12-31,4181,255.0,80.0,20.0,1.0,0.0,0.0,0.0,-0.952,2.864,-0.978,0.00016,0.000477,0.00143,35.71666666666667,139.9
3510330,1999-07-21,2010-12-31,4181,342.0,108.0,19.0,1.0,0.0,0.0,0.0,-1.017,3.095,-0.989,9.52e-05,0.000307,0.000989,35.68333333333333,139.56666666666666
3510650,2000-03-28,2010-12-31,3930,122.0,82.0,28.0,5.0,0.0,0.0,0.0,-0.607,2.144,-0.991,0.00779,0.0157,0.0316,35.65,139.56666666666666
3510750,1999-07-21,2010-12-31,4181,271.0,129.0,28.0,5.0,0.0,0.0,0.0,-0.706,2.478,-0.999,0.00344,0.00776,0.0175,35.55,139.45
3511250,1999-07-21,2010-12-31,4181,240.0,76.0,21.0,1.0,0.0,0.0,0.0,-0.94,2.83,-0.974,0.000177,0.000522,0.00154,35.7,139.48333333333332
3511430,1999-07-21,2010-12-31,4181,155.0,50.0,9.0,1.0,0.0,0.0,0.0,-0.849,2.374,-0.997,0.000268,0.000712,0.00189,35.733333333333334,139.53333333333333
3512230,1999-07-21,2010-12-31,4181,182.0,61.0,6.0,1.0,0.0,0.0,0.0,-0.893,2.474,-0.997,0.000168,0.000469,0.00131,35.63333333333333,139.45
3520150,1999-07-21,2010-12-31,4181,183.0,56.0,4.0,1.0,0.0,0.0,0.0,-0.874,2.347,-0.984,0.000169,0.000463,0.00127,35.733333333333334,139.25
3540000,1992-05-11,2010-12-31,6808,7897.0,2578.0,683.0,121.0,8.0,1.0,0.0,-0.875,4.077,-0.992,0.00891,0.0244,0.0668,34.18333333333333,139.13333333333333
3540030,1999-07-21,2010-12-31,4181,5028.0,1845.0,491.0,99.0,5.0,2.0,0.0,-0.792,3.901,-0.987,0.0227,0.0564,0.14,34.2,139.13333333333333
3550000,1938-10-01,2010-12-31,26389,4578.0,1691.0,419.0,74.0,6.0,0.0,0.0,-0.81,3.102,-0.991,0.00269,0.00683,0.0174,34.75,139.36666666666667
3550002,1997-03-28,2010-12-31,5026,850.0,185.0,30.0,3.0,1.0,0.0,0.0,-0.78,2.647,-0.992,0.00154,0.00377,0.00925,34.71666666666667,139.43333333333334
3560010,2000-07-24,2010-12-31,3812,626.0,170.0,40.0,9.0,1.0,0.0,0.0,-0.734,2.747,-0.994,0.00407,0.00947,0.022,34.53333333333333,139.28333333333333
3560110,1996-07-17,2010-12-31,5280,3107.0,1005.0,258.0,48.0,4.0,1.0,0.0,-0.781,3.505,-0.995,0.0108,0.0267,0.0656,34.36666666666667,139.26666666666668
3560112,2000-07-17,2010-12-31,3819,4763.0,1728.0,550.0,150.0,24.0,2.0,0.0,-0.723,3.841,-0.987,0.0599,0.138,0.317,34.333333333333336,139.21666666666667
3570000,1942-01-01,2010-12-31,25201,8339.0,1855.0,382.0,53.0,7.0,0.0,0.0,-0.813,3.111,-0.998,0.00264,0.00673,0.0171,34.11666666666667,139.51666666666668
3570001,1994-07-15,2010-12-31,6013,1064.0,359.0,89.0,16.0,0.0,0.0,0.0,-0.675,2.713,-0.998,0.00965,0.021,0.0457,34.06666666666667,139.51666666666668
3580000,1919-01-01,2010-12-31,33602,1298.0,445.0,121.0,17.0,2.0,1.0,0.0,-0.708,2.12,-0.99,0.00146,0.0033,0.00747,33.1,139.78333333333333
3590000,1974-01-01,2010-12-31,13513,425.0,137.0,29.0,3.0,0.0,0.0,0.0,-0.83,2.28,-0.994,0.000296,0.00077,0.002,27.1,142.18333333333334
3590001,1994-07-15,2010-12-31,6013,189.0,55.0,13.0,3.0,0.0,0.0,0.0,-0.632,1.789,-1.0,0.00233,0.00482,0.00998,27.1,142.18333333333334
3600040,1997-11-10,2010-12-31,4799,249.0,128.0,22.0,5.0,0.0,0.0,0.0,-0.704,2.377,-0.999,0.0028,0.00631,0.0142,35.516666666666666,139.66666666666666
3600041,1997-11-10,2010-12-31,4799,172.0,77.0,19.0,1.0,0.0,0.0,0.0,-0.943,2.766,-0.98,0.000146,0.000432,0.00128,35.5,139.68333333333334
3600140,1997-11-10,2010-12-31,4799,271.0,185.0,56.0,8.0,1.0,0.0,0.0,-0.765,2.787,-0.993,0.00272,0.00656,0.0158,35.483333333333334,139.61666666666667
3600141,1997-11-10,2010-12-31,4799,315.0,137.0,34.0,8.0,1.0,0.0,0.0,-0.704,2.488,-0.995,0.00364,0.00818,0.0184,35.483333333333334,139.63333333333333
3600240,1997-11-10,2010-12-31,4799,142.0,92.0,22.0,2.0,0.0,0.0,0.0,-0.831,2.578,-0.99,0.000573,0.00149,0.00389,35.46666666666667,139.63333333333333
3600241,1997-11-10,2010-12-31,4799,291.0,174.0,40.0,2.0,0.0,0.0,0.0,-0.97,3.172,-0.981,0.000242,0.000739,0.00226,35.45,139.61666666666667
3600300,1919-01-01,2010-12-31,33602,3120.0,1109.0,346.0,60.0,7.0,0.0,0.0,-0.736,2.664,-0.992,0.00325,0.00758,0.0177,35.43333333333333,139.65
3600340,1997-11-10,2010-12-31,4799,286.0,180.0,42.0,4.0,1.0,0.0,0.0,-0.779,2.727,-0.995,0.00189,0.00463,0.0113,35.43333333333333,139.65
3600341,1997-11-10,2010-12-31,4799,225.0,145.0,33.0,2.0,0.0,0.0,0.0,-0.93,2.999,-0.984,0.000307,0.000897,0.00262,35.43333333333333,139.63333333333333
3600440,1997-11-10,2010-12-31,4799,370.0,179.0,37.0,6.0,0.0,0.0,0.0,-0.737,2.627,-0.999,0.00292,0.00682,0.0159,35.416666666666664,139.6
3600541,1997-11-10,2010-12-31,4799,324.0,169.0,40.0,4.0,0.0,0.0,0.0,-0.813,2.798,-0.991,0.00128,0.00326,0.00832,35.483333333333334,139.56666666666666
3600640,1997-11-10,2010-12-31,4799,200.0,107.0,17.0,1.0,0.0,0.0,0.0,-1.015,3.012,-0.993,8.11e-05,0.000261,0.000839,35.4,139.61666666666667
3600641,1997-11-10,2010-12-31,4799,295.0,114.0,20.0,1.0,0.0,0.0,0.0,-1.028,3.086,-0.988,7.71e-05,0.000252,0.000823,35.36666666666667,139.6
3600740,1997-11-10,2010-12-31,4799,187.0,85.0,14.0,2.0,0.0,0.0,0.0,-0.814,2.45,-1.0,0.000563,0.00144,0.00367,35.38333333333333,139.65
3600841,1997-11-10,2010-12-31,4799,398.0,205.0,51.0,8.0,1.0,0.0,0.0,-0.774,2.821,-0.996,0.00253,0.00617,0.015,35.55,139.63333333333333
3600940,1997-11-10,2010-12-31,4799,166.0,76.0,15.0,1.0,0.0,0.0,0.0,-0.94,2.722,-0.99,0.000138,0.000406,0.0012,35.43333333333333,139.56666666666666
3601040,1997-11-10,2010-12-31,4799,263.0,124.0,25.0,1.0,0.0,0.0,0.0,-1.047,3.185,-0.982,7.22e-05,0.000241,0.000804,35.4,139.56666666666666
3601041,1997-11-10,2010-12-31,4799,140.0,66.0,7.0,1.0,0.0,0.0,0.0,-0.91,2.499,-0.999,0.000135,0.000385,0.0011,35.4,139.56666666666666
3601140,1997-11-10,2010-12-31,4799,220.0,107.0,19.0,1.0,0.0,0.0,0.0,-1.015,3.028,-0.989,8.42e-05,0.000271,0.000871,35.483333333333334,139.53333333333333
3601141,1997-11-10,2010-12-31,4799,193.0,96.0,16.0,1.0,0.0,0.0,0.0,-0.991,2.917,-0.992,9.53e-05,0.000298,0.000934,35.5,139.53333333333333
3601240,1997-11-10,2010-12-31,4799,295.0,170.0,48.0,3.0,1.0,0.0,0.0,-0.79,2.742,-0.985,0.00164,0.00407,0.0101,35.5,139.55
3601241,1997-11-10,2010-12-31,4799,340.0,159.0,38.0,2.0,0.0,0.0,0.0,-0.95,3.093,-0.981,0.000276,0.000825,0.00246,35.53333333333333,139.51666666666668
3601340,1997-11-10,2010-12-31,4799,176.0,84.0,15.0,2.0,0.0,0.0,0.0,-0.812,2.45,-0.999,0.000587,0.00149,0.00381,35.483333333333334,139.48333333333332
3601341,1997-11-10,2010-12-31,4799,254.0,124.0,22.0,1.0,0.0,0.0,0.0,-1.047,3.167,-0.987,6.92e-05,0.000231,0.00077,35.46666666666667,139.5
3601540,1997-11-10,2010-12-31,4799,212.0,93.0,13.0,2.0,0.0,0.0,0.0,-0.834,2.51,-1.0,0.000472,0.00123,0.00322,35.43333333333333,139.51666666666668
3601640,1997-11-10,2010-12-31,4799,274.0,123.0,25.0,2.0,0.0,0.0,0.0,-0.894,2.828,-0.992,0.000369,0.00103,0.00289,35.55,139.51666666666668
3601641,1997-11-10,2010-12-31,4799,294.0,132.0,26.0,4.0,0.0,0.0,0.0,-0.759,2.538,-0.999,0.00167,0.00401,0.00961,35.55,139.53333333333333
3601740,1997-11-10,2010-12-31,4799,190.0,95.0,21.0,1.0,0.0,0.0,0.0,-0.989,2.948,-0.982,0.000106,0.000331,0.00103,35.516666666666666,139.56666666666666
3601741,1997-11-10,2010-12-31,4786,286.0,131.0,27.0,2.0,0.0,0.0,0.0,-0.908,2.89,-0.99,0.000341,0.000971,0.00276,35.55,139.56666666666666
3602000,1996-04-01,2010-12-31,5387,357.0,110.0,16.0,1.0,0.0,0.0,0.0,-1.021,2.975,-0.995,6.77e-05,0.000219,0.00071,35.583333333333336,139.65
3602500,1994-07-15,2010-12-31,6013,463.0,110.0,24.0,2.0,0.0,0.0,0.0,-0.87,2.635,-0.991,0.00035,0.000952,0.00259,35.233333333333334,139.66666666666666
3602900,1996-04-01,2010-12-31,5387,389.0,113.0,20.0,2.0,0.0,0.0,0.0,-0.876,2.678,-0.997,0.000351,0.000963,0.00264,35.333333333333336,139.4
3610000,1994-07-15,2010-12-31,6013,214.0,51.0,11.0,3.0,0.0,0.0,0.0,-0.615,1.705,-0.999,0.0025,0.00508,0.0103,35.266666666666666,139.08333333333334
3610010,2000-11-30,2010-12-31,3683,187.0,118.0,30.0,5.0,1.0,0.0,0.0,-0.699,2.506,-0.999,0.00408,0.00913,0.0204,35.266666666666666,139.15
3700000,1996-04-01,2010-12-31,5387,82.0,38.0,9.0,3.0,0.0,0.0,0.0,-0.551,1.489,-0.997,0.00426,0.00804,0.0152,37.03333333333333,137.86666666666667
3700031,1997-11-10,2010-12-31,4799,46.0,37.0,10.0,4.0,0.0,0.0,0.0,-0.483,1.387,-0.995,0.0101,0.0177,0.0308,37.1,137.98333333333332
3700032,1997-11-10,2010-12-31,4799,45.0,24.0,8.0,2.0,0.0,0.0,0.0,-0.54,1.362,-0.998,0.00384,0.00715,0.0133,37.016666666666666,137.8
3700200,1922-02-01,2010-12-31,32475,645.0,228.0,90.0,20.0,4.0,0.0,0.0,-0.592,1.677,-0.993,0.00341,0.00674,0.0133,37.1,138.25
3700201,1994-07-15,2010-12-31,6013,130.0,48.0,14.0,6.0,1.0,0.0,0.0,-0.541,1.579,-0.989,0.00618,0.0115,0.0215,37.1,138.16666666666666
3700230,1997-11-10,2010-12-31,4799,110.0,70.0,28.0,9.0,3.0,0.0,0.0,-0.46,1.671,-0.999,0.0284,0.0482,0.0819,37.15,138.23333333333332
3700232,1997-11-10,2010-12-31,4799,158.0,80.0,37.0,10.0,3.0,0.0,0.0,-0.485,1.815,-0.995,0.0264,0.0462,0.0807,37.166666666666664,138.43333333333334
3700233,1997-11-10,2010-12-31,4799,179.0,62.0,27.0,6.0,3.0,0.0,0.0,-0.46,1.611,-0.99,0.0246,0.0418,0.071,37.13333333333333,138.5
3700234,1997-11-10,2010-12-31,4799,134.0,102.0,36.0,18.0,4.0,0.0,0.0,-0.452,1.819,-0.989,0.0452,0.076,0.128,37.083333333333336,138.38333333333333
3700235,1997-11-10,2010-12-31,4799,122.0,77.0,33.0,14.0,4.0,1.0,0.0,-0.469,1.788,-0.993,0.032,0.0549,0.0942,37.28333333333333,138.38333333333333
3700236,1997-11-10,2010-12-31,4799,114.0,59.0,23.0,6.0,1.0,0.0,0.0,-0.59,1.923,-0.99,0.00624,0.0123,0.0243,37.233333333333334,138.33333333333334
3700237,1997-11-10,2010-12-31,4799,119.0,54.0,19.0,7.0,3.0,0.0,0.0,-0.42,1.435,-0.999,0.0313,0.0507,0.0822,37.18333333333333,138.33333333333334
3700239,1997-11-10,2010-12-31,4799,66.0,44.0,14.0,4.0,0.0,0.0,0.0,-0.521,1.574,-1.0,0.0085,0.0155,0.0282,36.983333333333334,138.23333333333332
3700240,1997-11-10,2010-12-31,4799,68.0,48.0,19.0,9.0,2.0,0.0,0.0,-0.447,1.498,-0.988,0.0236,0.0394,0.0659,37.05,138.3
3700241,1997-11-10,2010-12-31,4799,204.0,78.0,30.0,11.0,3.0,0.0,0.0,-0.468,1.742,-0.997,0.0292,0.05,0.0857,37.083333333333336,138.33333333333334
3700242,1997-11-10,2010-12-31,4799,106.0,83.0,35.0,10.0,3.0,1.0,0.0,-0.491,1.832,-0.998,0.025,0.044,0.0774,37.11666666666667,138.35
3700260,1997-11-10,2010-12-31,4799,410.0,159.0,56.0,24.0,4.0,1.0,0.0,-0.555,2.287,-0.991,0.0253,0.0479,0.0908,37.13333333333333,138.45
3700261,1997-11-10,2010-12-31,4799,146.0,81.0,33.0,13.0,3.0,1.0,0.0,-0.486,1.828,-0.996,0.0268,0.0468,0.0819,37.21666666666667,138.41666666666666
3702230,1997-11-10,2010-12-31,4799,75.0,43.0,17.0,4.0,0.0,0.0,0.0,-0.516,1.584,-0.992,0.00942,0.0171,0.0309,37.03333333333333,138.25
3702232,1997-11-10,2010-12-31,4799,64.0,39.0,10.0,4.0,0.0,0.0,0.0,-0.495,1.429,-0.994,0.00929,0.0164,0.029,36.93333333333333,138.23333333333332
3702270,1997-11-10,2010-12-31,4799,38.0,18.0,6.0,1.0,0.0,0.0,0.0,-0.628,1.442,-0.991,0.00112,0.0023,0.00475,36.88333333333333,138.2
3710000,1996-04-01,2010-12-31,5387,453.0,175.0,66.0,18.0,7.0,1.0,0.0,-0.546,2.248,-0.991,0.0266,0.05,0.0937,37.43333333333333,138.83333333333334
3710030,1997-11-10,2010-12-31,4799,191.0,141.0,58.0,20.0,8.0,1.0,0.0,-0.516,2.168,-0.983,0.0361,0.0653,0.118,37.55,138.88333333333333
3710031,1997-11-10,2010-12-31,4799,214.0,163.0,65.0,27.0,10.0,2.0,0.0,-0.464,2.087,-0.991,0.0696,0.119,0.202,37.4,138.78333333333333
3710032,1997-11-10,2010-12-31,4799,247.0,141.0,58.0,14.0,6.0,2.0,0.0,-0.468,1.982,-0.997,0.0506,0.0868,0.149,37.5,138.78333333333333
3710033,1997-11-10,2010-12-31,4799,37.0,36.0,14.0,7.0,2.0,2.0,0.0,-0.336,1.054,-0.974,0.0507,0.0745,0.11,37.333333333333336,138.88333333333333
3710034,1997-11-10,2010-12-31,4799,309.0,191.0,67.0,27.0,14.0,4.0,0.0,-0.404,1.954,-0.996,0.134,0.213,0.34,37.3,138.71666666666667
3710035,1997-11-10,2010-12-31,4799,212.0,132.0,47.0,16.0,5.0,1.0,0.0,-0.521,2.106,-0.996,0.0286,0.0521,0.095,37.483333333333334,139.0
3710036,1997-11-10,2010-12-31,4799,267.0,144.0,50.0,16.0,9.0,0.0,0.0,-0.411,1.823,-0.991,0.0887,0.142,0.228,37.53333333333333,138.81666666666666
3710037,1997-11-10,2010-12-31,4799,219.0,145.0,52.0,14.0,7.0,1.0,0.0,-0.519,2.133,-0.989,0.0314,0.0571,0.104,37.56666666666667,138.76666666666668
3710038,1997-11-10,2010-12-31,4790,97.0,46.0,18.0,7.0,1.0,0.0,0.0,-0.54,1.712,-0.981,0.00858,0.016,0.0297,37.65,138.76666666666668
3710044,1997-11-10,2010-12-31,4799,156.0,119.0,45.0,19.0,7.0,2.0,1.0,-0.425,1.819,-0.998,0.07,0.114,0.186,37.266666666666666,138.86666666666667
3710130,1997-11-10,2010-12-31,4799,99.0,76.0,31.0,10.0,2.0,0.0,0.0,-0.523,1.88,-0.991,0.0166,0.0302,0.0552,37.63333333333333,138.96666666666667
3710132,1997-11-10,2010-12-31,4799,167.0,61.0,21.0,8.0,0.0,0.0,0.0,-0.441,1.542,-1.0,0.0284,0.0472,0.0785,37.56666666666667,139.03333333333333
3710133,1997-11-10,2010-12-31,4799,107.0,91.0,42.0,14.0,5.0,0.0,0.0,-0.426,1.728,-0.997,0.056,0.0914,0.149,37.583333333333336,138.91666666666666
3710230,1997-11-10,2010-12-31,4799,297.0,103.0,36.0,12.0,4.0,1.0,0.0,-0.498,1.923,-0.999,0.0274,0.0486,0.0862,37.36666666666667,138.58333333333334
