station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb,code_prime
2333030,A,2003,5,26,18,24,47,1082,2333030
2333030,A,2008,6,14,8,43,45,1582,2333030
2333031,B,2017,9,8,22,23,51,5615,2333031
2333032,B,2003,5,26,18,24,50,2139,2333032
2333032,B,2011,4,7,23,33,50,1537,2333032
2333032,A,2011,3,11,14,48,49,1438,2333032
2333032,A,2011,4,19,4,14,49,2065,2333032
2333036,B,2011,3,11,14,47,51,1713,2333036
2333036,B,2011,4,7,23,33,50,1673,2333036
2333036,A,2003,5,26,18,24,47,1466,2333036
2333036,A,2008,6,14,8,43,47,1560,2333036
2333120,A,2011,4,7,23,33,46,1905,2333120
2400000,A,2019,6,18,22,22,46,01434,2400000
2400001,C,2019,6,18,22,22,58,07503,2400001
2400020,B,2019,6,18,22,22,52,06534,2400020
2400021,B,2019,6,18,22,22,53,2698,2400021
2400030,A,2011,3,11,14,48,45,747,2400030
2400032,A,2019,6,18,22,22,46,2264,2400032
2400070,5,1964,6,16,13,1,//,/////,2400070
2400102,A,2019,6,18,22,22,49,1725,2400100
2400100,5,1964,6,16,13,01,//,/////,2400100
2400120,A,2019,6,18,22,22,45,1020,2400120
2400134,A,2011,3,11,14,48,46,948,2400132
2400133,A,2011,3,11,14,48,48,1016,2400133
2400730,A,2011,3,11,14,48,45,881,2400730
2400731,A,2019,6,18,22,22,47,1577,2400730
2401000,A,1999,2,26,14,18,49,01943,2401000
2401000,A,2011,3,11,14,48,46,00815,2401000
2401030,A,1999,2,26,14,18,49,2138,2401030
2401030,A,2011,3,11,14,48,46,723,2401030
2401430,A,2011,3,11,14,48,45,844,2401430
2410000,A,2011,3,11,14,48,45,01200,2410000
2410000,A,2011,4,07,23,33,45,01184,2410000
2410000,5,1964,6,16,13,01,//,/////,2410000
2410000,5,1978,6,12,17,14,//,/////,2410000
2410430,A,2003,5,26,18,24,45,990,2410430
2410430,A,2008,6,14,8,43,47,1681,2410430
2410430,A,2011,3,11,14,47,47,1528,2410430
2410430,A,2011,4,7,23,33,46,1634,2410430
2410530,A,2011,3,11,14,48,45,1626,2410530
2410530,A,2011,4,7,23,33,47,1846,2410530
2410720,A,2019,6,18,22,22,46,3318,2410720
2410731,A,2011,3,11,14,48,46,1500,2410730
2410731,A,2011,4,7,23,33,48,1830,2410730
2410930,A,2011,3,11,14,48,46,1678,2410930
2420230,B,2011,3,11,14,48,50,1564,2420230
2420230,A,2011,4,11,17,16,47,1503,2420230
2420330,A,2003,5,26,18,24,48,1020,2420330
2420330,A,2011,3,11,14,47,48,1107,2420330
2420330,A,2011,4,7,23,33,46,911,2420330
2420430,A,2011,3,11,14,47,47,1774,2420430
2420520,A,2011,3,11,14,47,48,2356,2420530
2420520,A,2011,4,7,23,33,45,1522,2420530
2420631,A,2011,3,11,14,48,47,1211,2420630
2420631,A,2011,4,11,17,16,46,1276,2420630
2420730,B,2003,5,26,18,24,51,1427,2420730
2420731,B,2011,3,11,14,48,52,1846,2420730
2420731,A,2011,4,7,23,33,46,1014,2420730
2420731,A,2011,4,11,17,16,45,849,2420730
2420800,A,2011,3,11,14,47,49,01745,2420800
2420800,A,2011,4,07,23,33,46,01359,2420800
2421220,B,2011,3,11,14,47,50,2514,2421230
2421220,A,2011,4,7,23,33,49,2676,2421230
2421330,A,2011,3,11,14,47,45,1144,2421330
2421330,A,2011,4,7,23,33,45,1153,2421330
2430000,A,2011,3,11,14,49,47,01308,2430000
2430020,B,2011,3,11,14,48,51,2003,2430020
2430230,A,2011,3,11,14,49,48,1263,2430230
2430330,A,2011,3,11,14,49,47,1170,2430330
2430630,A,2011,3,11,14,49,48,1469,2430630
2430630,A,2011,4,11,17,16,47,1323,2430630
2500000,B,2011,3,11,14,47,52,02807,2500000
2500000,A,2011,4,07,23,33,48,01820,2500000
2500000,5,1927,8,//,//,//,//,/////,2500000
2500000,5,1933,3,//,//,//,//,/////,2500000
2500000,5,1938,5,//,//,//,//,/////,2500000
2500000,5,1938,11,//,//,//,//,/////,2500000
2500000,5,1938,11,//,//,//,//,/////,2500000
2500000,5,1938,11,//,//,//,//,/////,2500000
2500000,5,1978,6,12,17,14,//,/////,2500000
2500020,B,2011,3,11,14,47,52,3254,2500020
2500020,A,2011,4,7,23,33,48,2701,2500020
2500032,C,2011,3,11,14,48,55,3454,2500030
2500030,A,2005,8,16,11,46,46,00731,2500030
2500031,A,2011,3,11,14,47,49,03193,2500031
2500100,C,2011,3,11,14,48,58,07216,2500100
2500100,A,2011,4,07,23,33,46,01703,2500100
2500100,A,2011,4,11,17,16,46,02050,2500100
2500120,C,2011,3,11,14,48,59,11105,2500120
2500120,A,2011,4,7,23,33,46,1657,2500120
2500120,A,2011,4,11,17,16,49,2988,2500120
2500120,A,2011,4,12,14,7,46,2290,2500120
2500120,A,2011,7,31,3,54,47,1772,2500120
2500121,C,2011,3,11,14,48,58,3944,2500121
2500121,A,2011,4,11,17,16,46,1556,2500121
2500170,5,1942,9,9,1,9,//,/////,2500170
2500200,B,2011,3,11,14,48,54,03809,2500200
2500200,A,2011,4,11,17,16,46,02404,2500200
2500200,5,1987,2,06,22,16,//,/////,2500200
2500200,5,1987,4,23,05,13,//,/////,2500200
2500220,D,2011,3,11,14,48,61,14253,2500220
2500220,B,2011,4,11,17,16,52,5380,2500220
2500220,A,2011,3,11,15,16,47,1985,2500220
2500220,A,2011,4,12,14,7,47,4048,2500220
2500220,A,2011,7,31,3,54,46,2363,2500220
2500220,A,2016,11,22,6,0,46,2020,2500220
2500230,B,2011,3,11,14,48,54,04090,2500230
2500230,A,2011,4,11,17,16,46,02595,2500230
2500234,C,2011,3,11,14,48,57,08660,2500231
2500234,A,2011,4,11,17,16,48,03497,2500231
2500232,B,2011,3,11,14,49,54,01604,2500232
2500232,B,2011,4,11,17,16,51,02239,2500232
2500232,A,2011,3,11,15,16,45,02430,2500232
2500232,A,2011,4,12,14,7,47,02190,2500232
2500232,A,2011,7,31,3,54,45,01332,2500232
2500232,A,2016,11,22,6,0,48,01824,2500232
2500233,B,2011,3,11,14,49,51,03731,2500233
2500320,C,2011,3,11,14,48,58,6842,2500320
2500320,A,2011,4,11,17,16,47,1594,2500320
2500320,A,2011,4,12,14,7,45,1290,2500320
2500320,A,2011,8,19,14,36,45,1381,2500320
2500333,D,2011,3,11,14,48,60,05643,2500330
2500331,C,2011,3,11,14,49,55,04418,2500331
2500331,A,2011,4,11,17,16,45,01576,2500331
2500335,A,2016,11,22,6,0,47,2353,2500332
2500430,C,2011,3,11,14,48,55,05064,2500430
2500432,A,2011,3,11,14,47,47,02888,2500432
2500433,A,2005,8,16,11,46,48,03087,2500433
2500431,C,2011,3,11,14,48,58,09443,2500460
2500431,A,2011,4,7,23,33,46,02699,2500460
2500431,A,2011,4,11,17,16,46,03133,2500460
2500431,A,2011,8,19,14,36,45,02649,2500460
2500530,C,2011,3,11,14,47,57,05169,2500530
2500530,B,2011,4,7,23,33,50,03026,2500530
2500530,A,2005,8,16,11,46,48,02412,2500530
2500731,D,2011,3,11,14,46,63,6210,2500730
2500730,B,2005,8,16,11,46,51,01972,2500730
2500732,B,2011,4,7,23,33,52,2649,2500730
2500734,A,2016,11,22,6,0,47,1460,2500730
2501230,C,2011,3,11,14,47,55,04031,2501230
2501230,B,2005,8,16,11,46,51,02444,2501230
2501230,A,2011,4,7,23,33,49,02398,2501230
2501500,B,2011,3,11,14,48,52,03226,2501500
2501530,B,2011,3,11,14,48,53,04751,2501530
2502130,D,2011,3,11,14,48,60,14356,2502130
2502130,B,2011,4,11,17,16,52,05941,2502130
2502130,A,2011,3,11,15,16,45,01724,2502130
2502130,A,2016,11,22,6,0,45,02082,2502130
2502331,D,2011,3,11,14,48,62,10571,2502330
2502331,B,2011,4,11,17,16,51,3249,2502330
2502331,A,2011,4,7,23,33,45,1660,2502330
2502331,A,2011,4,11,17,17,47,2505,2502330
2502331,A,2011,4,12,14,7,45,1477,2502330
2502331,A,2011,8,19,14,36,45,1915,2502330
2502331,A,2016,11,22,6,0,46,1474,2502330
2502430,C,2011,3,11,14,48,55,03853,2502430
2502430,A,2011,4,11,17,16,45,01713,2502430
2502730,B,2011,3,11,14,49,53,03943,2502730
2502730,A,2011,4,11,17,16,46,01367,2502730
2502731,A,2016,11,22,6,0,46,1747,2502730
2502830,C,2011,3,11,14,48,58,06569,2502830
2502830,C,2011,4,11,17,16,58,20717,2502830
2502830,A,2005,8,16,11,46,45,01436,2502830
2502830,A,2011,4,11,20,42,45,01802,2502830
2502830,A,2011,4,12,14,7,49,06743,2502830
2502830,A,2016,11,22,6,0,48,01923,2502830
2502930,C,2011,3,11,14,48,56,03881,2502930
2502930,A,2011,4,11,17,16,49,02312,2502930
2503101,C,2011,3,11,14,48,55,04494,2503101
2503101,B,2011,4,11,17,16,50,02673,2503101
2503120,A,2011,3,11,14,48,49,2853,2503120
2503120,A,2011,4,11,17,16,45,1805,2503120
2503220,B,2011,3,11,14,48,50,2520,2503220
2503230,B,2011,3,11,14,48,52,03512,2503230
2503230,A,2011,4,11,17,16,45,02200,2503230
2503330,A,2011,3,11,14,48,49,03430,2503330
2503430,A,2011,3,11,14,48,47,02632,2503430
2503430,A,2011,4,11,17,16,48,03901,2503430
2503530,B,2011,3,11,14,48,51,03825,2503530
2503530,A,2011,4,11,17,16,49,04126,2503530
2503530,A,2011,4,12,14,7,47,02603,2503530
2503630,C,2011,3,11,14,48,55,05723,2503630
2503630,A,2011,4,7,23,33,45,01567,2503630
2503630,A,2011,4,11,17,16,47,02045,2503630
2503730,B,2011,3,11,14,47,53,04418,2503730
2503730,B,2011,4,11,17,16,51,03241,2503730
2503730,A,2011,4,12,14,7,48,03559,2503730
2503730,A,2011,7,31,3,54,45,02445,2503730
2503830,C,2011,3,11,14,48,56,05367,2503830
2503830,B,2011,4,11,17,16,52,03191,2503830
2503830,B,2011,4,12,14,7,50,03562,2503830
2503830,A,2011,4,11,20,42,45,01767,2503830
2503830,A,2016,11,22,6,0,45,01437,2503830
2503930,C,2011,4,11,17,16,58,05640,2503930
2503930,B,2011,3,11,14,48,53,02019,2503930
