code_prime,lon,lat,address,codes_ordered,gaps,distances,grand_date_b,grand_date_e,date_b_s,date_e_s,lats,lons,date_b_s_old,date_e_s_old
6011832,13418,3334,海陽町久保海陽町宍喰浦,"[6011832, 6011835, 6011836]","[0, 0]","[0.0, 0.0, 0.0]",1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06', '2015-06-01']","['2011-01-06', '2015-06-01', '2023-12-31']","[3334, 3334, 3334]","[13418, 13418, 13418]",,
6100000,13403,3419,高松市伏石町,"[6100000, 6100002]",[0],[0.0],1941-04-01,2023-12-31,"['1941-04-01', '2018-05-22']","['2018-05-22', '2023-12-31']","[3419, 3419]","[13403, 13403]",,
6100001,13401,3413,高松空港,[6100001],[],[],2009-06-01,2023-12-31,['2009-06-01'],['2023-12-31'],[3413],[13401],,
6100020,13402,3421,高松市扇町,[6100020],[],[],2011-01-06,2023-12-31,['2011-01-06'],['2023-12-31'],[3421],[13402],,
6100030,13403,3421,高松市番町,"[6100030, 6100041]",[966],[0.0],2001-07-19,2023-12-31,"['2001-07-19', '2018-03-22']","['2015-07-30', '2023-12-31']","[3421, 3421]","[13403, 13403]",,
6100031,13402,3412,高松市塩江町,[6100031],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3412],[13402],,
6100032,13408,3420,高松市牟礼町,"[6100032, 6100040]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2013-03-06']","['2013-03-06', '2023-12-31']","[3420, 3420]","[13408, 13408]",,
6100033,13408,3423,高松市庵治町,"[6100033, 6100037]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3423, 3423]","[13408, 13408]",,
6100034,13402,3414,高松市香川町,[6100034],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3414],[13402],,
6100035,13401,3414,高松市香南町,"[6100035, 6100038]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3414, 3414]","[13401, 13401]",,
6100036,13358,3418,高松市国分寺町,"[6100036, 6100039]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3418, 3418]","[13358, 13358]",,
6100200,13420,3415,東かがわ市三本松東かがわ市西村,"[6100200, 6100201]",[0],[1.54],1996-04-01,2023-12-31,"['1996-04-01', '2015-03-19']","['2015-03-19', '2023-12-31']","[3415, 3415]","[13420, 13419]",,
6100221,13425,3413,東かがわ市南野,[6100221],[],[],2019-07-18,2023-12-31,['2019-07-18'],['2023-12-31'],[3413],[13425],,
6100230,13422,3415,東かがわ市湊,"[6100230, 6100232, 6100234]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2015-02-16']","['2011-05-12', '2015-02-16', '2023-12-31']","[3415, 3415, 3415]","[13422, 13422, 13422]",,
6100231,13424,3413,東かがわ市引田,"[6100231, 6100233]",[0],[0.0],2001-07-19,2023-12-31,"['2001-07-19', '2011-05-12']","['2011-05-12', '2023-12-31']","[3413, 3413]","[13424, 13424]",,
6101000,13411,3429,土庄町甲土庄町渕崎,"[6101000, 6101001]",[0],[0.0],1996-04-01,2023-12-31,"['1996-04-01', '2021-08-06']","['2021-08-06', '2023-12-31']","[3429, 3429]","[13411, 13411]",,
6101020,13417,3433,土庄町大部,"[6101020, 6101021]",[0],[0.0],2004-11-01,2023-12-31,"['2004-11-01', '2012-10-29']","['2012-10-29', '2023-12-31']","[3433, 3433]","[13417, 13417]",,
6101230,13408,3416,三木町氷上,[6101230],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3416],[13408],,
6101830,13400,3428,直島町役場,"[6101830, 6101831, 6101832]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2013-10-29']","['2011-05-12', '2013-10-29', '2023-12-31']","[3428, 3428, 3428]","[13400, 13400, 13400]",,
6101920,13411,3415,さぬき市長尾総合公園,[6101920],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3415],[13411],,
6101930,13415,3417,さぬき市津田町,"[6101930, 6101935]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3417, 3417]","[13415, 13415]",,
6101931,13414,3416,さぬき市大川町,"[6101931, 6101936]",[0],[0.0],2000-07-18,2021-10-28,"['2000-07-18', '2011-05-12']","['2011-05-12', '2021-10-28']","[3416, 3416]","[13414, 13414]",,
6101932,13410,3420,さぬき市志度,[6101932],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3420],[13410],,
6101933,13412,3416,さぬき市寒川町,"[6101933, 6101937, 6101938]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2019-07-17']","['2011-05-12', '2019-07-17', '2023-12-31']","[3416, 3416, 3416]","[13412, 13412, 13412]",,
6101934,13411,3416,さぬき市長尾東,[6101934],[],[],2001-07-19,2021-10-28,['2001-07-19'],['2021-10-28'],[3416],[13411],,
6102020,13419,3428,小豆島町馬木,[6102020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3428],[13419],,
6102030,13419,3429,小豆島町安田小豆島町片城,"[6102030, 6102034]",[0],[0.0],2001-07-19,2023-12-31,"['2001-07-19', '2018-05-31']","['2018-05-31', '2023-12-31']","[3429, 3429]","[13419, 13419]",,
6102031,13414,3429,小豆島町池田,"[6102031, 6102032, 6102033]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2016-03-24']","['2011-05-12', '2016-03-24', '2023-12-31']","[3429, 3429, 3429]","[13414, 13414, 13414]",,
6110020,13347,3416,丸亀市新田町,"[6110020, 6110021]",[0],[0.0],2004-11-01,2023-12-31,"['2004-11-01', '2015-03-21']","['2015-03-21', '2023-12-31']","[3416, 3416]","[13347, 13347]",,
6110030,13348,3417,丸亀市大手町,"[6110030, 6110035]",[0],[0.0],2001-07-19,2023-12-31,"['2001-07-19', '2021-03-23']","['2021-03-23', '2023-12-31']","[3417, 3417]","[13348, 13348]",,
6110031,13353,3414,丸亀市綾歌町,"[6110031, 6110033]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3414, 3414]","[13353, 13353]",,
6110032,13352,3416,丸亀市飯山町,"[6110032, 6110034]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3416, 3416]","[13352, 13352]",,
6110100,13356,3423,坂出市王越町,[6110100],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3423],[13356],,
6110130,13352,3419,坂出市室町坂出市久米町,"[6110130, 6110131, 6110132]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2015-03-25']","['2011-05-12', '2015-03-25', '2023-12-31']","[3419, 3419, 3419]","[13352, 13352, 13352]",,
6110230,13347,3414,善通寺市文京町,"[6110230, 6110231, 6110232]","[0, 0]","[0.0, 0.0, 0.0]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2021-12-24']","['2011-05-12', '2021-12-24', '2023-12-31']","[3414, 3414, 3414]","[13347, 13347, 13347]",,
6110300,13340,3408,観音寺市坂本町,"[6110300, 6110301]",[0],[0.0],1996-04-01,2023-12-31,"['1996-04-01', '2014-09-18']","['2014-09-18', '2023-12-31']","[3408, 3408]","[13340, 13340]",,
6110320,13338,3407,観音寺市瀬戸町,[6110320],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3407],[13338],,
6110330,13340,3405,観音寺市大野原町,"[6110330, 6110332]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3405, 3405]","[13340, 13340]",,
6110331,13338,3404,観音寺市豊浜町,"[6110331, 6110333]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3404, 3404]","[13338, 13338]",,
6110930,13350,3419,宇多津町役場,"[6110930, 6110931]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3419, 3419]","[13350, 13350]",,
6111230,13349,3411,琴平町榎井,[6111230],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3411],[13349],,
6111300,13345,3417,多度津町家中,[6111300],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[3417],[13345],,
6111330,13345,3416,多度津町栄町,"[6111330, 6111331, 6111332]","[0, 0]","[0.0, 1.53, 1.53]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2022-05-27']","['2011-05-12', '2022-05-27', '2023-12-31']","[3416, 3416, 3416]","[13345, 13345, 13346]",,
6112430,13343,3411,三豊市高瀬町,"[6112430, 6112438]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3411, 3411]","[13343, 13343]",,
6112431,13344,3407,三豊市山本町,"[6112431, 6112437]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2006-02-01']","['2006-02-01', '2023-12-31']","[3407, 3407]","[13344, 13344]",,
6112432,13342,3412,三豊市三野町,"[6112432, 6112439, 6112441]","[0, 0]","[0.0, 1.54, 1.54]",2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12', '2019-03-28']","['2011-05-12', '2019-03-28', '2023-12-31']","[3412, 3412, 3412]","[13342, 13342, 13343]",,
6112434,13340,3413,三豊市詫間町,"[6112434, 6112440]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3413, 3413]","[13340, 13340]",,
6112436,13347,3407,三豊市財田町,[6112436],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3407],[13347],,
6112460,13342,3409,豊中町本山三豊市豊中町,"[6112460, 6112433]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2005-04-01']","['2005-04-01', '2023-12-31']","[3409, 3409]","[13342, 13342]",,
6112461,13339,3412,仁尾町仁尾三豊市仁尾町,"[6112461, 6112435]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2002-11-12']","['2002-11-12', '2023-12-31']","[3412, 3412]","[13339, 13339]",,
6112530,13355,3410,まんのう町造田,[6112530],[],[],2001-07-19,2023-12-31,['2001-07-19'],['2023-12-31'],[3410],[13355],,
6112531,13350,3412,まんのう町吉野下,"[6112531, 6112533]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3412, 3412]","[13350, 13350]",,
6112532,13350,3409,まんのう町生間,"[6112532, 6112534]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3409, 3409]","[13350, 13350]",,
6112630,13357,3414,綾川町山田下,"[6112630, 6112632]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3414, 3414]","[13357, 13357]",,
6112631,13355,3415,綾川町滝宮,"[6112631, 6112633]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3415, 3415]","[13355, 13355]",,
6200000,13300,3404,今治市南宝来町二丁目,[6200000],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3404],[13300],,
6200020,13300,3404,今治市南宝来町一丁目,[6200020],[],[],2004-11-01,2010-10-05,['2004-11-01'],['2010-10-05'],[3404],[13300],,
6200030,13301,3400,今治市朝倉北,[6200030],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3400],[13301],,
6200031,13257,3401,今治市玉川町,[6200031],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3401],[13257],,
6200032,13257,3406,今治市波方町,"[6200032, 6200043]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2021-05-06']","['2021-05-06', '2023-12-31']","[3406, 3406]","[13257, 13257]",,
6200033,13256,3404,今治市大西町,[6200033],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3404],[13256],,
6200034,13250,3402,今治市菊間町,[6200034],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3402],[13250],,
6200035,13303,3409,今治市吉海町,[6200035],[],[],2001-03-22,2023-12-31,['2001-03-22'],['2023-12-31'],[3409],[13303],,
6200036,13305,3410,今治市宮窪町,[6200036],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3410],[13305],,
6200037,13307,3412,今治市伯方町,"[6200037, 6200041]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3412, 3412]","[13307, 13307]",,
6200038,13302,3416,今治市上浦町,[6200038],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3416],[13302],,
6200039,13300,3415,今治市大三島町,[6200039],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3415],[13300],,
6200040,13253,3411,今治市関前岡村,"[6200040, 6200042]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3411, 3411]","[13253, 13253]",,
6200070,13258,3407,波止浜通報所,[6200070],[],[],1954-11-01,1975-12-31,['1954-11-01'],['1975-12-31'],[3407],[13258],,
6200100,13317,3358,新居浜市一宮町,[6200100],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3358],[13317],,
6200120,13318,3355,新居浜市中筋町,[6200120],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3355],[13318],,
6200130,13323,3351,新居浜市別子山,"[6200130, 6200131, 6200132]","[0, 0]","[0.0, 3.6, 3.6]",1998-06-15,2023-12-31,"['1998-06-15', '2005-04-01', '2020-11-25']","['2005-04-01', '2020-11-25', '2023-12-31']","[3351, 3351, 3352]","[13323, 13323, 13325]",,
6200170,13315,3357,新居浜測候所,[6200170],[],[],1919-01-01,1925-12-31,['1919-01-01'],['1925-12-31'],[3357],[13315],,
6200200,13303,3347,西条市丹原町鞍瀬,[6200200],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3347],[13303],,
6200220,13305,3356,西条市周布,[6200220],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3356],[13305],,
6200230,13311,3356,西条市新田,[6200230],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3356],[13311],,
6200231,13307,3354,西条市小松町,"[6200231, 6200233]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2013-04-03']","['2013-04-03', '2023-12-31']","[3354, 3354]","[13307, 13307]",,
6200232,13304,3354,西条市丹原町池田,[6200232],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3354],[13304],,
6202620,13333,3359,四国中央市三島宮川四国中央市中曽根町,"[6202620, 6202621]",[0],[0.0],2004-11-01,2023-12-31,"['2004-11-01', '2016-11-24']","['2016-11-24', '2023-12-31']","[3359, 3359]","[13333, 13333]",,
6202630,13335,3400,四国中央市金生町,"[6202630, 6202633]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2021-08-18']","['2021-08-18', '2023-12-31']","[3400, 3400]","[13335, 13335]",,
6202631,13338,3357,四国中央市新宮町,[6202631],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3357],[13338],,
6202632,13325,3357,四国中央市土居町,[6202632],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3357],[13325],,
6202730,13319,3411,上島町魚島,[6202730],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3411],[13319],,
6202731,13312,3415,上島町弓削,"[6202731, 6202735]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3415, 3415]","[13312, 13312]",,
6202732,13311,3416,上島町生名,[6202732],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3416],[13311],,
6202733,13309,3415,上島町岩城,"[6202733, 6202734, 6202736]","[0, 0]","[0.0, 0.0, 0.0]",1998-06-15,2023-12-31,"['1998-06-15', '2005-04-01', '2011-08-02']","['2005-04-01', '2011-08-02', '2023-12-31']","[3415, 3415, 3415]","[13309, 13309, 13309]",,
6210000,13247,3351,松山市北持田町,[6210000],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[3351],[13247],,
6210020,13244,3349,松山市富久町,[6210020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3349],[13244],,
6210021,13246,3358,松山市北条辻,[6210021],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3358],[13246],,
6210030,13238,3359,松山市中島大浦,[6210030],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3359],[13238],,
6210120,13243,3346,伊予市下吾川,[6210120],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3346],[13243],,
6210130,13243,3339,伊予市中山町,"[6210130, 6210132]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2012-07-03']","['2012-07-03', '2023-12-31']","[3339, 3339]","[13243, 13243]",,
6210131,13238,3341,伊予市双海町,[6210131],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3341],[13238],,
6211130,13243,3347,愛媛松前町筒井,[6211130],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3347],[13243],,
6211220,13248,3338,砥部町総津,[6211220],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3338],[13248],,
6211230,13248,3345,砥部町宮内,[6211230],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3345],[13248],,
6211620,13300,3338,久万高原町東川,[6211620],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3338],[13300],,
6211630,13254,3339,久万高原町久万,[6211630],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3339],[13254],,
6211631,13302,3341,久万高原町渋草,"[6211631, 6211633]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2021-07-01']","['2021-07-01', '2023-12-31']","[3341, 3341]","[13302, 13302]",,
6211632,13300,3333,久万高原町柳井川,[6211632],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3333],[13300],,
6211720,13255,3348,東温市南方,[6211720],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3348],[13255],,
6211760,13252,3348,重信町志津川東温市見奈良,"[6211760, 6211730]",[0],[1.85],1998-06-15,2023-12-31,"['1998-06-15', '2000-07-18']","['2000-07-18', '2023-12-31']","[3348, 3347]","[13252, 13252]",,
6220000,13233,3314,宇和島市住吉町,[6220000],[],[],1922-05-01,2023-12-31,['1922-05-01'],['2023-12-31'],[3314],[13233],,
6220020,13234,3313,宇和島市丸穂,[6220020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3313],[13234],,
6220031,13236,3317,宇和島市三間町,"[6220031, 6220034]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2015-09-20']","['2015-09-20', '2023-12-31']","[3317, 3317]","[13236, 13236]",,
6220032,13231,3308,宇和島市津島町,[6220032],[],[],2001-03-22,2023-12-31,['2001-03-22'],['2023-12-31'],[3308],[13231],,
6220060,13232,3317,愛媛吉田町東小路宇和島市吉田町,"[6220060, 6220030, 6220033]","[0, 0]","[0.0, 0.0, 0.0]",1998-06-15,2023-12-31,"['1998-06-15', '2005-04-01', '2014-09-13']","['2005-04-01', '2014-09-13', '2023-12-31']","[3317, 3317, 3317]","[13232, 13232, 13232]",,
6220100,13226,3327,八幡浜市広瀬,[6220100],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3327],[13226],,
6220120,13226,3327,八幡浜市五反田,[6220120],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3327],[13226],,
6220130,13224,3329,八幡浜市保内町,[6220130],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3329],[13224],,
6220200,13229,3334,大洲市豊茂,[6220200],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3334],[13229],,
6220220,13229,3337,大洲市長浜,"[6220220, 6220222]",[5],[0.0],2004-11-01,2023-12-31,"['2004-11-01', '2008-03-28']","['2008-03-23', '2023-12-31']","[3337, 3337]","[13229, 13229]",,
6220221,13241,3327,大洲市肱川町,[6220221],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3327],[13241],,
6220230,13233,3330,大洲市大洲,[6220230],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3330],[13233],,
6220231,13244,3329,大洲市河辺町,[6220231],[],[],2001-03-22,2023-12-31,['2001-03-22'],['2023-12-31'],[3329],[13244],,
6220270,13235,3331,大洲通報所,[6220270],[],[],1961-01-01,1968-12-31,['1961-01-01'],['1968-12-31'],[3331],[13235],,
6220430,13239,3333,内子町内子,[6220430],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3333],[13239],,
6220431,13248,3334,内子町小田,"[6220431, 6220433]",[17],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2008-01-09']","['2007-12-23', '2023-12-31']","[3334, 3334]","[13248, 13248]",,
6220432,13239,3332,内子町平岡,[6220432],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3332],[13239],,
6220920,13207,3324,伊方町三崎,[6220920],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3324],[13207],,
6220930,13221,3329,伊方町湊浦,"[6220930, 6220931]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2001-07-19']","['2001-07-19', '2023-12-31']","[3329, 3329]","[13221, 13221]",,
6220932,13215,3327,伊方町三机,[6220932],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3327],[13215],,
6222030,13243,3314,松野町松丸,"[6222030, 6222031]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2022-01-27']","['2022-01-27', '2023-12-31']","[3314, 3314]","[13243, 13243]",,
6222800,13239,3323,西予市野村町,[6222800],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3323],[13239],,
6222830,13231,3322,西予市宇和町,"[6222830, 6222834]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-08-02']","['2011-08-02', '2023-12-31']","[3322, 3322]","[13231, 13231]",,
6222831,13225,3323,西予市三瓶町,"[6222831, 6222835]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-08-02']","['2011-08-02', '2023-12-31']","[3323, 3323]","[13225, 13225]",,
6222832,13226,3319,西予市明浜町,"[6222832, 6222836]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2019-07-26']","['2019-07-26', '2023-12-31']","[3319, 3319]","[13226, 13226]",,
6222833,13245,3323,西予市城川町,[6222833],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3323],[13245],,
6222920,13230,3257,愛南町船越,[6222920],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3257],[13230],,
